"","target_end_date","abbreviation","cases","location","state_name"
"538",2023-12-09,"AR",41,3,"Arkansas"
"539",2023-12-16,"AR",52,3,"Arkansas"
"540",2023-12-23,"AR",96,3,"Arkansas"
"541",2023-12-30,"AR",187,3,"Arkansas"
"542",2024-01-06,"AR",231,3,"Arkansas"
"543",2024-01-13,"AR",221,3,"Arkansas"
"544",2024-01-20,"AR",224,3,"Arkansas"
"545",2024-01-27,"AR",274,3,"Arkansas"
"546",2024-02-03,"AR",241,3,"Arkansas"
"547",2024-02-10,"AR",289,3,"Arkansas"
"548",2024-02-17,"AR",258,3,"Arkansas"
"549",2024-02-24,"AR",275,3,"Arkansas"
"550",2024-03-02,"AR",275,3,"Arkansas"
"551",2024-03-09,"AR",242,3,"Arkansas"
"552",2024-03-16,"AR",189,3,"Arkansas"
"553",2024-03-23,"AR",100,3,"Arkansas"
"554",2024-03-30,"AR",80,3,"Arkansas"
"555",2024-04-06,"AR",60,3,"Arkansas"
"556",2024-04-13,"AR",47,3,"Arkansas"
"557",2024-04-20,"AR",30,3,"Arkansas"
"558",2024-04-27,"AR",30,3,"Arkansas"
"559",2024-05-04,"AR",14,3,"Arkansas"
"560",2024-05-11,"AR",12,3,"Arkansas"
"561",2024-05-18,"AR",0,3,"Arkansas"
"562",2020-10-24,"CA",9,4,"California"
"563",2020-10-31,"CA",30,4,"California"
"564",2020-11-07,"CA",27,4,"California"
"565",2020-11-14,"CA",41,4,"California"
"566",2020-11-21,"CA",39,4,"California"
"567",2020-11-28,"CA",76,4,"California"
"568",2020-12-05,"CA",47,4,"California"
"569",2020-12-12,"CA",54,4,"California"
"570",2020-12-19,"CA",52,4,"California"
"571",2020-12-26,"CA",70,4,"California"
"572",2021-01-02,"CA",51,4,"California"
"573",2021-01-09,"CA",74,4,"California"
"574",2021-01-16,"CA",45,4,"California"
"575",2021-01-23,"CA",40,4,"California"
"576",2021-01-30,"CA",24,4,"California"
"577",2021-02-06,"CA",17,4,"California"
"578",2021-02-13,"CA",23,4,"California"
"579",2021-02-20,"CA",14,4,"California"
"580",2021-02-27,"CA",22,4,"California"
"581",2021-03-06,"CA",13,4,"California"
"582",2021-03-13,"CA",14,4,"California"
"583",2021-03-20,"CA",10,4,"California"
"584",2021-03-27,"CA",15,4,"California"
"585",2021-04-03,"CA",4,4,"California"
"586",2021-04-10,"CA",7,4,"California"
"587",2021-04-17,"CA",9,4,"California"
"588",2021-04-24,"CA",13,4,"California"
"589",2021-05-01,"CA",8,4,"California"
"590",2021-05-08,"CA",13,4,"California"
"591",2021-05-15,"CA",5,4,"California"
"592",2021-05-22,"CA",13,4,"California"
"593",2021-05-29,"CA",9,4,"California"
"594",2021-06-05,"CA",3,4,"California"
"595",2021-06-12,"CA",3,4,"California"
"596",2021-06-19,"CA",9,4,"California"
"597",2021-06-26,"CA",6,4,"California"
"598",2021-07-03,"CA",5,4,"California"
"599",2021-07-10,"CA",8,4,"California"
"600",2021-07-17,"CA",5,4,"California"
"601",2021-07-24,"CA",8,4,"California"
"602",2021-07-31,"CA",6,4,"California"
"603",2021-08-07,"CA",11,4,"California"
"604",2021-08-14,"CA",13,4,"California"
"605",2021-08-21,"CA",6,4,"California"
"606",2021-08-28,"CA",3,4,"California"
"607",2021-09-04,"CA",2,4,"California"
"608",2021-09-11,"CA",7,4,"California"
"609",2021-09-18,"CA",5,4,"California"
"610",2021-09-25,"CA",8,4,"California"
"611",2021-10-02,"CA",8,4,"California"
"612",2021-10-09,"CA",11,4,"California"
"613",2021-10-16,"CA",5,4,"California"
"614",2021-10-23,"CA",10,4,"California"
"615",2021-10-30,"CA",5,4,"California"
"616",2021-11-06,"CA",15,4,"California"
"617",2021-11-13,"CA",15,4,"California"
"618",2021-11-20,"CA",16,4,"California"
"619",2021-11-27,"CA",19,4,"California"
"620",2021-12-04,"CA",42,4,"California"
"621",2021-12-11,"CA",54,4,"California"
"622",2021-12-18,"CA",56,4,"California"
"623",2021-12-25,"CA",97,4,"California"
"624",2022-01-01,"CA",91,4,"California"
"625",2022-01-08,"CA",82,4,"California"
"626",2022-01-15,"CA",72,4,"California"
"627",2022-01-22,"CA",59,4,"California"
"628",2022-01-29,"CA",23,4,"California"
"629",2022-02-05,"CA",28,4,"California"
"630",2022-02-12,"CA",28,4,"California"
"631",2022-02-19,"CA",10,4,"California"
"632",2022-02-26,"CA",21,4,"California"
"633",2022-03-05,"CA",33,4,"California"
"634",2022-03-12,"CA",39,4,"California"
"635",2022-03-19,"CA",49,4,"California"
"636",2022-03-26,"CA",60,4,"California"
"637",2022-04-02,"CA",76,4,"California"
"638",2022-04-09,"CA",88,4,"California"
"639",2022-04-16,"CA",95,4,"California"
"640",2022-04-23,"CA",143,4,"California"
"641",2022-04-30,"CA",198,4,"California"
"642",2022-05-07,"CA",191,4,"California"
"643",2022-05-14,"CA",251,4,"California"
"644",2022-05-21,"CA",333,4,"California"
"645",2022-05-28,"CA",384,4,"California"
"646",2022-06-04,"CA",407,4,"California"
"647",2022-06-11,"CA",364,4,"California"
"648",2022-06-18,"CA",278,4,"California"
"649",2022-06-25,"CA",225,4,"California"
"650",2022-07-02,"CA",179,4,"California"
"651",2022-07-09,"CA",105,4,"California"
"652",2022-07-16,"CA",93,4,"California"
"653",2022-07-23,"CA",59,4,"California"
"654",2022-07-30,"CA",44,4,"California"
"655",2022-08-06,"CA",37,4,"California"
"656",2022-08-13,"CA",37,4,"California"
"657",2022-08-20,"CA",28,4,"California"
"658",2022-08-27,"CA",25,4,"California"
"659",2022-09-03,"CA",31,4,"California"
"660",2022-09-10,"CA",30,4,"California"
"661",2022-09-17,"CA",18,4,"California"
"662",2022-09-24,"CA",31,4,"California"
"663",2022-10-01,"CA",67,4,"California"
"664",2022-10-08,"CA",83,4,"California"
"665",2022-10-15,"CA",83,4,"California"
"666",2022-10-22,"CA",115,4,"California"
"667",2022-10-29,"CA",190,4,"California"
"668",2022-11-05,"CA",388,4,"California"
"669",2022-11-12,"CA",789,4,"California"
"670",2022-11-19,"CA",1361,4,"California"
"671",2022-11-26,"CA",2388,4,"California"
"672",2022-12-03,"CA",2795,4,"California"
"673",2022-12-10,"CA",2121,4,"California"
"674",2022-12-17,"CA",1580,4,"California"
"675",2022-12-24,"CA",1587,4,"California"
"676",2022-12-31,"CA",1388,4,"California"
"677",2023-01-07,"CA",904,4,"California"
"678",2023-01-14,"CA",404,4,"California"
"679",2023-01-21,"CA",205,4,"California"
"680",2023-01-28,"CA",124,4,"California"
"681",2023-02-04,"CA",115,4,"California"
"682",2023-02-11,"CA",91,4,"California"
"683",2023-02-18,"CA",73,4,"California"
"684",2023-02-25,"CA",77,4,"California"
"685",2023-03-04,"CA",62,4,"California"
"686",2023-03-11,"CA",46,4,"California"
"687",2023-03-18,"CA",59,4,"California"
"688",2023-03-25,"CA",36,4,"California"
"689",2023-04-01,"CA",29,4,"California"
"690",2023-04-08,"CA",44,4,"California"
"691",2023-04-15,"CA",33,4,"California"
"692",2023-04-22,"CA",37,4,"California"
"693",2023-04-29,"CA",25,4,"California"
"694",2023-05-06,"CA",21,4,"California"
"695",2023-05-13,"CA",33,4,"California"
"696",2023-05-20,"CA",24,4,"California"
"697",2023-05-27,"CA",23,4,"California"
"698",2023-06-03,"CA",45,4,"California"
"699",2023-06-10,"CA",42,4,"California"
"700",2023-06-17,"CA",36,4,"California"
"701",2023-06-24,"CA",27,4,"California"
"702",2023-07-01,"CA",46,4,"California"
"703",2023-07-08,"CA",26,4,"California"
"704",2023-07-15,"CA",54,4,"California"
"705",2023-07-22,"CA",30,4,"California"
"706",2023-07-29,"CA",36,4,"California"
"707",2023-08-05,"CA",43,4,"California"
"708",2023-08-12,"CA",35,4,"California"
"709",2023-08-19,"CA",31,4,"California"
"710",2023-08-26,"CA",29,4,"California"
"711",2023-09-02,"CA",35,4,"California"
"712",2023-09-09,"CA",40,4,"California"
"713",2023-09-16,"CA",38,4,"California"
"714",2023-09-23,"CA",46,4,"California"
"715",2023-09-30,"CA",44,4,"California"
"716",2023-10-07,"CA",44,4,"California"
"717",2023-10-14,"CA",58,4,"California"
"718",2023-10-21,"CA",46,4,"California"
"719",2023-10-28,"CA",76,4,"California"
"720",2023-11-04,"CA",97,4,"California"
"721",2023-11-11,"CA",219,4,"California"
"722",2023-11-18,"CA",346,4,"California"
"723",2023-11-25,"CA",429,4,"California"
"724",2023-12-02,"CA",612,4,"California"
"725",2023-12-09,"CA",792,4,"California"
"726",2023-12-16,"CA",973,4,"California"
"727",2023-12-23,"CA",1598,4,"California"
"728",2023-12-30,"CA",1709,4,"California"
"729",2024-01-06,"CA",1390,4,"California"
"730",2024-01-13,"CA",1015,4,"California"
"731",2024-01-20,"CA",1019,4,"California"
"732",2024-01-27,"CA",697,4,"California"
"733",2024-02-03,"CA",503,4,"California"
"734",2024-02-10,"CA",403,4,"California"
"735",2024-02-17,"CA",321,4,"California"
"736",2024-02-24,"CA",291,4,"California"
"737",2024-03-02,"CA",264,4,"California"
"738",2024-03-09,"CA",205,4,"California"
"739",2024-03-16,"CA",184,4,"California"
"740",2024-03-23,"CA",171,4,"California"
"741",2024-03-30,"CA",176,4,"California"
"742",2024-04-06,"CA",148,4,"California"
"743",2024-04-13,"CA",175,4,"California"
"744",2024-04-20,"CA",154,4,"California"
"745",2024-04-27,"CA",153,4,"California"
"746",2024-05-04,"CA",76,4,"California"
"747",2024-05-11,"CA",48,4,"California"
"748",2024-05-18,"CA",56,4,"California"
"749",2020-10-24,"CO",0,5,"Colorado"
"750",2020-10-31,"CO",0,5,"Colorado"
"751",2020-11-07,"CO",3,5,"Colorado"
"752",2020-11-14,"CO",5,5,"Colorado"
"753",2020-11-21,"CO",5,5,"Colorado"
"754",2020-11-28,"CO",3,5,"Colorado"
"755",2020-12-05,"CO",2,5,"Colorado"
"756",2020-12-12,"CO",5,5,"Colorado"
"757",2020-12-19,"CO",5,5,"Colorado"
"758",2020-12-26,"CO",5,5,"Colorado"
"759",2021-01-02,"CO",0,5,"Colorado"
"760",2021-01-09,"CO",0,5,"Colorado"
"761",2021-01-16,"CO",4,5,"Colorado"
"762",2021-01-23,"CO",5,5,"Colorado"
"763",2021-01-30,"CO",5,5,"Colorado"
"764",2021-02-06,"CO",2,5,"Colorado"
"765",2021-02-13,"CO",1,5,"Colorado"
"766",2021-02-20,"CO",1,5,"Colorado"
"767",2021-02-27,"CO",0,5,"Colorado"
"768",2021-03-06,"CO",8,5,"Colorado"
"769",2021-03-13,"CO",2,5,"Colorado"
"770",2021-03-20,"CO",0,5,"Colorado"
"771",2021-03-27,"CO",1,5,"Colorado"
"772",2021-04-03,"CO",0,5,"Colorado"
"773",2021-04-10,"CO",1,5,"Colorado"
"774",2021-04-17,"CO",0,5,"Colorado"
"775",2021-04-24,"CO",1,5,"Colorado"
"776",2021-05-01,"CO",0,5,"Colorado"
"777",2021-05-08,"CO",0,5,"Colorado"
"778",2021-05-15,"CO",0,5,"Colorado"
"779",2021-05-22,"CO",1,5,"Colorado"
"780",2021-05-29,"CO",1,5,"Colorado"
"781",2021-06-05,"CO",0,5,"Colorado"
"782",2021-06-12,"CO",0,5,"Colorado"
"783",2021-06-19,"CO",0,5,"Colorado"
"784",2021-06-26,"CO",0,5,"Colorado"
"785",2021-07-03,"CO",1,5,"Colorado"
"786",2021-07-10,"CO",0,5,"Colorado"
"787",2021-07-17,"CO",0,5,"Colorado"
"788",2021-07-24,"CO",0,5,"Colorado"
"789",2021-07-31,"CO",0,5,"Colorado"
"790",2021-08-07,"CO",1,5,"Colorado"
"791",2021-08-14,"CO",0,5,"Colorado"
"792",2021-08-21,"CO",0,5,"Colorado"
"793",2021-08-28,"CO",1,5,"Colorado"
"794",2021-09-04,"CO",3,5,"Colorado"
"795",2021-09-11,"CO",2,5,"Colorado"
"796",2021-09-18,"CO",0,5,"Colorado"
"797",2021-09-25,"CO",0,5,"Colorado"
"798",2021-10-02,"CO",0,5,"Colorado"
"799",2021-10-09,"CO",1,5,"Colorado"
"800",2021-10-16,"CO",0,5,"Colorado"
"801",2021-10-23,"CO",0,5,"Colorado"
"802",2021-10-30,"CO",2,5,"Colorado"
"803",2021-11-06,"CO",4,5,"Colorado"
"804",2021-11-13,"CO",3,5,"Colorado"
"805",2021-11-20,"CO",2,5,"Colorado"
"806",2021-11-27,"CO",4,5,"Colorado"
"807",2021-12-04,"CO",16,5,"Colorado"
"808",2021-12-11,"CO",27,5,"Colorado"
"809",2021-12-18,"CO",33,5,"Colorado"
"810",2021-12-25,"CO",47,5,"Colorado"
"811",2022-01-01,"CO",65,5,"Colorado"
"812",2022-01-08,"CO",29,5,"Colorado"
"813",2022-01-15,"CO",24,5,"Colorado"
"814",2022-01-22,"CO",9,5,"Colorado"
"815",2022-01-29,"CO",9,5,"Colorado"
"816",2022-02-05,"CO",12,5,"Colorado"
"817",2022-02-12,"CO",27,5,"Colorado"
"818",2022-02-19,"CO",16,5,"Colorado"
"819",2022-02-26,"CO",24,5,"Colorado"
"820",2022-03-05,"CO",22,5,"Colorado"
"821",2022-03-12,"CO",38,5,"Colorado"
"822",2022-03-19,"CO",55,5,"Colorado"
"823",2022-03-26,"CO",82,5,"Colorado"
"824",2022-04-02,"CO",121,5,"Colorado"
"825",2022-04-09,"CO",104,5,"Colorado"
"826",2022-04-16,"CO",139,5,"Colorado"
"827",2022-04-23,"CO",179,5,"Colorado"
"828",2022-04-30,"CO",163,5,"Colorado"
"829",2022-05-07,"CO",258,5,"Colorado"
"830",2022-05-14,"CO",174,5,"Colorado"
"831",2022-05-21,"CO",120,5,"Colorado"
"832",2022-05-28,"CO",87,5,"Colorado"
"833",2022-06-04,"CO",75,5,"Colorado"
"834",2022-06-11,"CO",39,5,"Colorado"
"835",2022-06-18,"CO",23,5,"Colorado"
"836",2022-06-25,"CO",9,5,"Colorado"
"837",2022-07-02,"CO",13,5,"Colorado"
"838",2022-07-09,"CO",11,5,"Colorado"
"839",2022-07-16,"CO",9,5,"Colorado"
"840",2022-07-23,"CO",9,5,"Colorado"
"841",2022-07-30,"CO",8,5,"Colorado"
"842",2022-08-06,"CO",12,5,"Colorado"
"843",2022-08-13,"CO",10,5,"Colorado"
"844",2022-08-20,"CO",10,5,"Colorado"
"845",2022-08-27,"CO",1,5,"Colorado"
"846",2022-09-03,"CO",1,5,"Colorado"
"847",2022-09-10,"CO",2,5,"Colorado"
"848",2022-09-17,"CO",3,5,"Colorado"
"849",2022-09-24,"CO",4,5,"Colorado"
"850",2022-10-01,"CO",3,5,"Colorado"
"851",2022-10-08,"CO",2,5,"Colorado"
"852",2022-10-15,"CO",3,5,"Colorado"
"853",2022-10-22,"CO",14,5,"Colorado"
"854",2022-10-29,"CO",27,5,"Colorado"
"855",2022-11-05,"CO",35,5,"Colorado"
"856",2022-11-12,"CO",58,5,"Colorado"
"857",2022-11-19,"CO",107,5,"Colorado"
"858",2022-11-26,"CO",148,5,"Colorado"
"859",2022-12-03,"CO",164,5,"Colorado"
"860",2022-12-10,"CO",237,5,"Colorado"
"861",2022-12-17,"CO",253,5,"Colorado"
"862",2022-12-24,"CO",342,5,"Colorado"
"863",2022-12-31,"CO",315,5,"Colorado"
"864",2023-01-07,"CO",157,5,"Colorado"
"865",2023-01-14,"CO",99,5,"Colorado"
"866",2023-01-21,"CO",35,5,"Colorado"
"867",2023-01-28,"CO",26,5,"Colorado"
"868",2023-02-04,"CO",38,5,"Colorado"
"869",2023-02-11,"CO",27,5,"Colorado"
"870",2023-02-18,"CO",17,5,"Colorado"
"871",2023-02-25,"CO",13,5,"Colorado"
"872",2023-03-04,"CO",19,5,"Colorado"
"873",2023-03-11,"CO",9,5,"Colorado"
"874",2023-03-18,"CO",12,5,"Colorado"
"875",2023-03-25,"CO",10,5,"Colorado"
"876",2023-04-01,"CO",6,5,"Colorado"
"877",2023-04-08,"CO",7,5,"Colorado"
"878",2023-04-15,"CO",18,5,"Colorado"
"879",2023-04-22,"CO",12,5,"Colorado"
"880",2023-04-29,"CO",9,5,"Colorado"
"881",2023-05-06,"CO",7,5,"Colorado"
"882",2023-05-13,"CO",7,5,"Colorado"
"883",2023-05-20,"CO",9,5,"Colorado"
"884",2023-05-27,"CO",10,5,"Colorado"
"885",2023-06-03,"CO",5,5,"Colorado"
"886",2023-06-10,"CO",3,5,"Colorado"
"887",2023-06-17,"CO",6,5,"Colorado"
"888",2023-06-24,"CO",3,5,"Colorado"
"889",2023-07-01,"CO",7,5,"Colorado"
"890",2023-07-08,"CO",3,5,"Colorado"
"891",2023-07-15,"CO",8,5,"Colorado"
"892",2023-07-22,"CO",4,5,"Colorado"
"893",2023-07-29,"CO",3,5,"Colorado"
"894",2023-08-05,"CO",3,5,"Colorado"
"895",2023-08-12,"CO",1,5,"Colorado"
"896",2023-08-19,"CO",0,5,"Colorado"
"897",2023-08-26,"CO",4,5,"Colorado"
"898",2023-09-02,"CO",3,5,"Colorado"
"899",2023-09-09,"CO",7,5,"Colorado"
"900",2023-09-16,"CO",2,5,"Colorado"
"901",2023-09-23,"CO",8,5,"Colorado"
"902",2023-09-30,"CO",8,5,"Colorado"
"903",2023-10-07,"CO",9,5,"Colorado"
"904",2023-10-14,"CO",15,5,"Colorado"
"905",2023-10-21,"CO",16,5,"Colorado"
"906",2023-10-28,"CO",19,5,"Colorado"
"907",2023-11-04,"CO",30,5,"Colorado"
"908",2023-11-11,"CO",52,5,"Colorado"
"909",2023-11-18,"CO",101,5,"Colorado"
"910",2023-11-25,"CO",137,5,"Colorado"
"911",2023-12-02,"CO",125,5,"Colorado"
"912",2023-12-09,"CO",153,5,"Colorado"
"913",2023-12-16,"CO",219,5,"Colorado"
"914",2023-12-23,"CO",251,5,"Colorado"
"915",2023-12-30,"CO",342,5,"Colorado"
"916",2024-01-06,"CO",301,5,"Colorado"
"917",2024-01-13,"CO",286,5,"Colorado"
"918",2024-01-20,"CO",195,5,"Colorado"
"919",2024-01-27,"CO",225,5,"Colorado"
"920",2024-02-03,"CO",192,5,"Colorado"
"921",2024-02-10,"CO",195,5,"Colorado"
"922",2024-02-17,"CO",137,5,"Colorado"
"923",2024-02-24,"CO",128,5,"Colorado"
"924",2024-03-02,"CO",93,5,"Colorado"
"925",2024-03-09,"CO",79,5,"Colorado"
"926",2024-03-16,"CO",94,5,"Colorado"
"927",2024-03-23,"CO",96,5,"Colorado"
"928",2024-03-30,"CO",66,5,"Colorado"
"929",2024-04-06,"CO",47,5,"Colorado"
"930",2024-04-13,"CO",54,5,"Colorado"
"931",2024-04-20,"CO",26,5,"Colorado"
"932",2024-04-27,"CO",23,5,"Colorado"
"933",2024-05-04,"CO",23,5,"Colorado"
"934",2024-05-11,"CO",12,5,"Colorado"
"935",2024-05-18,"CO",6,5,"Colorado"
"936",2020-10-24,"CT",0,6,"Connecticut"
"937",2020-10-31,"CT",0,6,"Connecticut"
"938",2020-11-07,"CT",0,6,"Connecticut"
"939",2020-11-14,"CT",1,6,"Connecticut"
"940",2020-11-21,"CT",2,6,"Connecticut"
"941",2020-11-28,"CT",0,6,"Connecticut"
"942",2020-12-05,"CT",2,6,"Connecticut"
"943",2020-12-12,"CT",0,6,"Connecticut"
"944",2020-12-19,"CT",3,6,"Connecticut"
"945",2020-12-26,"CT",0,6,"Connecticut"
"946",2021-01-02,"CT",1,6,"Connecticut"
"947",2021-01-09,"CT",1,6,"Connecticut"
"948",2021-01-16,"CT",1,6,"Connecticut"
"949",2021-01-23,"CT",0,6,"Connecticut"
"950",2021-01-30,"CT",0,6,"Connecticut"
"951",2021-02-06,"CT",0,6,"Connecticut"
"952",2021-02-13,"CT",0,6,"Connecticut"
"953",2021-02-20,"CT",0,6,"Connecticut"
"954",2021-02-27,"CT",0,6,"Connecticut"
"955",2021-03-06,"CT",0,6,"Connecticut"
"956",2021-03-13,"CT",0,6,"Connecticut"
"957",2021-03-20,"CT",0,6,"Connecticut"
"958",2021-03-27,"CT",0,6,"Connecticut"
"959",2021-04-03,"CT",0,6,"Connecticut"
"960",2021-04-10,"CT",0,6,"Connecticut"
"961",2021-04-17,"CT",0,6,"Connecticut"
"962",2021-04-24,"CT",0,6,"Connecticut"
"963",2021-05-01,"CT",0,6,"Connecticut"
"964",2021-05-08,"CT",1,6,"Connecticut"
"965",2021-05-15,"CT",0,6,"Connecticut"
"966",2021-05-22,"CT",0,6,"Connecticut"
"967",2021-05-29,"CT",0,6,"Connecticut"
"968",2021-06-05,"CT",0,6,"Connecticut"
"969",2021-06-12,"CT",0,6,"Connecticut"
"970",2021-06-19,"CT",0,6,"Connecticut"
"971",2021-06-26,"CT",0,6,"Connecticut"
"972",2021-07-03,"CT",0,6,"Connecticut"
"973",2021-07-10,"CT",0,6,"Connecticut"
"974",2021-07-17,"CT",0,6,"Connecticut"
"975",2021-07-24,"CT",0,6,"Connecticut"
"976",2021-07-31,"CT",1,6,"Connecticut"
"977",2021-08-07,"CT",0,6,"Connecticut"
"978",2021-08-14,"CT",0,6,"Connecticut"
"979",2021-08-21,"CT",0,6,"Connecticut"
"980",2021-08-28,"CT",0,6,"Connecticut"
"981",2021-09-04,"CT",0,6,"Connecticut"
"982",2021-09-11,"CT",0,6,"Connecticut"
"983",2021-09-18,"CT",0,6,"Connecticut"
"984",2021-09-25,"CT",0,6,"Connecticut"
"985",2021-10-02,"CT",0,6,"Connecticut"
"986",2021-10-09,"CT",0,6,"Connecticut"
"987",2021-10-16,"CT",0,6,"Connecticut"
"988",2021-10-23,"CT",0,6,"Connecticut"
"989",2021-10-30,"CT",0,6,"Connecticut"
"990",2021-11-06,"CT",0,6,"Connecticut"
"991",2021-11-13,"CT",0,6,"Connecticut"
"992",2021-11-20,"CT",2,6,"Connecticut"
"993",2021-11-27,"CT",3,6,"Connecticut"
"994",2021-12-04,"CT",13,6,"Connecticut"
"995",2021-12-11,"CT",14,6,"Connecticut"
"996",2021-12-18,"CT",18,6,"Connecticut"
"997",2021-12-25,"CT",23,6,"Connecticut"
"998",2022-01-01,"CT",23,6,"Connecticut"
"999",2022-01-08,"CT",9,6,"Connecticut"
"1000",2022-01-15,"CT",2,6,"Connecticut"
"1001",2022-01-22,"CT",11,6,"Connecticut"
"1002",2022-01-29,"CT",2,6,"Connecticut"
"1003",2022-02-05,"CT",4,6,"Connecticut"
"1004",2022-02-12,"CT",0,6,"Connecticut"
"1005",2022-02-19,"CT",1,6,"Connecticut"
"1006",2022-02-26,"CT",7,6,"Connecticut"
"1007",2022-03-05,"CT",4,6,"Connecticut"
"1008",2022-03-12,"CT",8,6,"Connecticut"
"1009",2022-03-19,"CT",18,6,"Connecticut"
"1010",2022-03-26,"CT",25,6,"Connecticut"
"1011",2022-04-02,"CT",26,6,"Connecticut"
"1012",2022-04-09,"CT",47,6,"Connecticut"
"1013",2022-04-16,"CT",45,6,"Connecticut"
"1014",2022-04-23,"CT",52,6,"Connecticut"
"1015",2022-04-30,"CT",57,6,"Connecticut"
"1016",2022-05-07,"CT",76,6,"Connecticut"
"1017",2022-05-14,"CT",70,6,"Connecticut"
"1018",2022-05-21,"CT",75,6,"Connecticut"
"1019",2022-05-28,"CT",36,6,"Connecticut"
"1020",2022-06-04,"CT",20,6,"Connecticut"
"1021",2022-06-11,"CT",36,6,"Connecticut"
"1022",2022-06-18,"CT",14,6,"Connecticut"
"1023",2022-06-25,"CT",6,6,"Connecticut"
"1024",2022-07-02,"CT",8,6,"Connecticut"
"1025",2022-07-09,"CT",5,6,"Connecticut"
"1026",2022-07-16,"CT",3,6,"Connecticut"
"1027",2022-07-23,"CT",6,6,"Connecticut"
"1028",2022-07-30,"CT",3,6,"Connecticut"
"1029",2022-08-06,"CT",3,6,"Connecticut"
"1030",2022-08-13,"CT",1,6,"Connecticut"
"1031",2022-08-20,"CT",2,6,"Connecticut"
"1032",2022-08-27,"CT",8,6,"Connecticut"
"1033",2022-09-03,"CT",4,6,"Connecticut"
"1034",2022-09-10,"CT",3,6,"Connecticut"
"1035",2022-09-17,"CT",5,6,"Connecticut"
"1036",2022-09-24,"CT",3,6,"Connecticut"
"1037",2022-10-01,"CT",2,6,"Connecticut"
"1038",2022-10-08,"CT",2,6,"Connecticut"
"1039",2022-10-15,"CT",6,6,"Connecticut"
"1040",2022-10-22,"CT",11,6,"Connecticut"
"1041",2022-10-29,"CT",36,6,"Connecticut"
"1042",2022-11-05,"CT",38,6,"Connecticut"
"1043",2022-11-12,"CT",52,6,"Connecticut"
"1044",2022-11-19,"CT",103,6,"Connecticut"
"1045",2022-11-26,"CT",183,6,"Connecticut"
"1046",2022-12-03,"CT",426,6,"Connecticut"
"1047",2022-12-10,"CT",394,6,"Connecticut"
"1048",2022-12-17,"CT",391,6,"Connecticut"
"1049",2022-12-24,"CT",270,6,"Connecticut"
"1050",2022-12-31,"CT",241,6,"Connecticut"
"1051",2023-01-07,"CT",170,6,"Connecticut"
"1052",2023-01-14,"CT",79,6,"Connecticut"
"1053",2023-01-21,"CT",36,6,"Connecticut"
"1054",2023-01-28,"CT",33,6,"Connecticut"
"1055",2023-02-04,"CT",15,6,"Connecticut"
"1056",2023-02-11,"CT",15,6,"Connecticut"
"1057",2023-02-18,"CT",14,6,"Connecticut"
"1058",2023-02-25,"CT",17,6,"Connecticut"
"1059",2023-03-04,"CT",10,6,"Connecticut"
"1060",2023-03-11,"CT",19,6,"Connecticut"
"1061",2023-03-18,"CT",10,6,"Connecticut"
"1062",2023-03-25,"CT",13,6,"Connecticut"
"1063",2023-04-01,"CT",12,6,"Connecticut"
"1064",2023-04-08,"CT",22,6,"Connecticut"
"1065",2023-04-15,"CT",11,6,"Connecticut"
"1066",2023-04-22,"CT",8,6,"Connecticut"
"1067",2023-04-29,"CT",9,6,"Connecticut"
"1068",2023-05-06,"CT",7,6,"Connecticut"
"1069",2023-05-13,"CT",6,6,"Connecticut"
"1070",2023-05-20,"CT",9,6,"Connecticut"
"1071",2023-05-27,"CT",12,6,"Connecticut"
"1072",2023-06-03,"CT",4,6,"Connecticut"
"1073",2023-06-10,"CT",6,6,"Connecticut"
"1074",2023-06-17,"CT",6,6,"Connecticut"
"1075",2023-06-24,"CT",6,6,"Connecticut"
"1076",2023-07-01,"CT",6,6,"Connecticut"
"1077",2023-07-08,"CT",1,6,"Connecticut"
"1078",2023-07-15,"CT",2,6,"Connecticut"
"1079",2023-07-22,"CT",3,6,"Connecticut"
"1080",2023-07-29,"CT",5,6,"Connecticut"
"1081",2023-08-05,"CT",4,6,"Connecticut"
"1082",2023-08-12,"CT",7,6,"Connecticut"
"1083",2023-08-19,"CT",4,6,"Connecticut"
"1084",2023-08-26,"CT",8,6,"Connecticut"
"1085",2023-09-02,"CT",6,6,"Connecticut"
"1086",2023-09-09,"CT",1,6,"Connecticut"
"1087",2023-09-16,"CT",9,6,"Connecticut"
"1088",2023-09-23,"CT",16,6,"Connecticut"
"1089",2023-09-30,"CT",8,6,"Connecticut"
"1090",2023-10-07,"CT",4,6,"Connecticut"
"1091",2023-10-14,"CT",3,6,"Connecticut"
"1092",2023-10-21,"CT",1,6,"Connecticut"
"1093",2023-10-28,"CT",7,6,"Connecticut"
"1094",2023-11-04,"CT",12,6,"Connecticut"
"1095",2023-11-11,"CT",5,6,"Connecticut"
"1096",2023-11-18,"CT",22,6,"Connecticut"
"1097",2023-11-25,"CT",33,6,"Connecticut"
"1098",2023-12-02,"CT",57,6,"Connecticut"
"1099",2023-12-09,"CT",73,6,"Connecticut"
"1100",2023-12-16,"CT",120,6,"Connecticut"
"1101",2023-12-23,"CT",114,6,"Connecticut"
"1102",2023-12-30,"CT",193,6,"Connecticut"
"1103",2024-01-06,"CT",167,6,"Connecticut"
"1104",2024-01-13,"CT",159,6,"Connecticut"
"1105",2024-01-20,"CT",126,6,"Connecticut"
